,accn,taxon,species,genome_size_(mb),num_genes,GC_ratio,5'_gc_ratio,3'_gc_ratio,mid_gc_ratio,gc3_ratio,5'_gc3_ratio,3'_gc3_ratio,mid_gc3_ratio,num_trna,trna_GC_ratio,num_rrna,rrna_GC_ratio,fp_stab,tp_stab,mid_stab,temp,predictedoptimumtemp
558,CP000471,Bacteria,Magnetococcus_marinus_MC-1,4.719581,3716,0.5479326720274673,0.4844067695251764,0.5085067575648846,0.548543834469561,0.6126804346452156,0.567097237172587,0.545075349838536,0.612867778973807,33,0.6091331269349846,3,0.5490511418462528,-4.506808396124877,-5.992572658772858,-6.8431916038751295,na,42.66
559,CP000922,Bacteria,Anoxybacillus_flavithermus_WK1,2.846746,2831,0.4201955318161224,0.378448918717375,0.3738274657561128,0.4238686761646846,0.3817444979802636,0.4210231955728247,0.3452843518191452,0.3830801836806782,16,0.6111111111111112,8,0.5914765389582437,-3.3377605086541977,-3.253444012716368,-4.312469092193575,na,64.56
560,CP001630,Bacteria,Actinosynnema_mirum_DSM_43827,8.248144,6910,0.7401661381238218,0.6900627110467921,0.7061022672455378,0.7414134105161602,0.9625633812933416,0.8857935359382537,0.8581524360829715,0.9707790641582248,43,0.6271030896298562,5,0.5886762360446571,-8.952749638205477,-11.015788712011569,-11.783675832127336,na,39.15
561,CP002159,Bacteria,Gallionella_capsiferriformans_ES-2,3.162471,2890,0.5348706230914897,0.4456843521722414,0.4779603998462129,0.5373317954632834,0.6019327924868457,0.5322664359861592,0.5067474048442907,0.6008938869665513,31,0.5778771858479057,3,0.5263157894736842,-3.486747404844301,-5.305328719723198,-6.443944636678201,na,22.9
562,CP001958,Bacteria,Segniliparus_rotundus_DSM_44985,3.157527,3002,0.6721748294016691,0.6164686505292768,0.6351228810422681,0.6746428307054556,0.8435210609428189,0.7552187430601821,0.7290417499444815,0.8528481012658228,39,0.6044726301735648,1,0.5862068965517241,-7.323684210526328,-8.856762158560942,-9.763057961359117,na,41.42
563,FO203355,Bacteria,Enterobacter_aerogenes_EA1509E,5.419609,5260,0.5616023018296804,0.4668831854668356,0.4997465145754119,0.556606463878327,0.6558164773731173,0.5490335868187579,0.5475760456273764,0.6447084917617237,46,0.5910224438902744,17,0.5332362046985977,-4.338193916349817,-6.153631178707203,-7.1373193916349695,na,36.28
564,CP000975,Bacteria,Methylacidiphilum_infernorum_V4,2.287145,2472,0.458506926900627,0.3982942286947141,0.4026991190219345,0.4504674577490111,0.4739154913311487,0.4515237324703344,0.3995415318230852,0.4645698489751887,44,0.6022050059594756,1,0.5462184873949579,-3.5364482200647256,-3.8797734627831817,-4.819781553398049,na,71.02
565,CP009257,Bacteria,Acinetobacter_baumannii,4.335793,4117,0.4007397373123402,0.3577240709254311,0.3584460097697892,0.3990230210779154,0.3066844351330151,0.3417739454295199,0.2938223625617359,0.3051777184033681,38,0.5739565943238731,6,0.527828008840667,-2.725455428710224,-3.4766091814428064,-4.075078940976439,na,25.34
566,CP000830,Bacteria,Dinoroseobacter_shibae_DFL_12_=_DSM_16493,3.789584,3584,0.6634639522939051,0.59033203125,0.636261470734127,0.66552734375,0.8451439818691122,0.7528599330357143,0.7517438616071429,0.8521205357142857,40,0.6032350142721218,2,0.5677966101694916,-5.831501116071421,-8.938169642857138,-9.688839285714293,na,29.97
567,CP001722,Bacteria,Zymomonas_mobilis_subsp._mobilis_NCIMB_11163,2.124771,1799,0.4820835432223752,0.4332808350318078,0.4400284108455314,0.484065221419307,0.4600713103147269,0.4590976468408375,0.416851954789698,0.4623865110246433,45,0.6091758708581139,3,0.5652173913043478,-3.789382990550304,-4.993774319066148,-5.671206225680933,na,37.21
568,CP000774,Bacteria,Parvibaculum_lavamentivorans_DS-1,3.914745,3635,0.6273947769600151,0.5637169494115849,0.603721534464313,0.6321335778694789,0.7670793849796844,0.7019715726730857,0.6989454378725355,0.7766162310866574,40,0.6069952305246423,1,0.5496350364963504,-5.759284731774416,-8.336066024759262,-8.725942228335628,na,30.99
569,CP004388,Bacteria,Thalassospira_xiamenensis_M-5_=_DSM_17429,4.57657,4154,0.5552007329755079,0.4970443481517145,0.526253142887712,0.55775557695394,0.6132982487142116,0.5858810784785748,0.562148932755577,0.6190820093082973,43,0.5961651917404129,4,0.5513937282229965,-4.830380356283098,-6.660905151661063,-7.214949446316796,na,33.84
570,CP006566,Bacteria,Serratia_plymuthica_S13,5.467306,4991,0.5756488679904904,0.4686379928315412,0.517531556802244,0.5783354482512968,0.6958481458240673,0.5659353502972017,0.583216456287985,0.6971882722233353,42,0.5747438215792646,7,0.5430677107323814,-4.183009416950512,-6.519374874774605,-7.696493688639522,na,32.01
571,CP002876,Bacteria,Nitrosomonas_sp._Is79A3,3.783444,3366,0.4662896177614478,0.3845893576285733,0.410592856671288,0.4657770515613653,0.457047676675181,0.4164190928896811,0.3942859972271737,0.4480095068330362,28,0.5948970456580125,1,0.5575221238938053,-2.8871954842543075,-4.10026737967915,-5.083452168746287,na,29.48
572,CP002899,Bacteria,Weissella_koreensis_KACC_15510,1.422478,1335,0.3648500234280288,0.3159592176446109,0.3166458593424885,0.362983770287141,0.2651036411371395,0.2895755305867665,0.2624843945068664,0.2591136079900125,27,0.5601941747572815,5,0.5075279261777562,-2.327340823970038,-2.808464419475656,-3.5561048689138586,na,33.47
573,CP011132,Bacteria,Citrobacter_amalonaticus_Y19,5.584358,4969,0.5468883685609417,0.4547416202678831,0.4892164754813175,0.5504684600076027,0.6254474117200355,0.5275038572482726,0.5257429395585966,0.626282954316764,43,0.5912966774478094,7,0.5582340195016251,-4.031958140470924,-5.735178104246319,-6.916502314348968,na,36.1
574,CP001098,Bacteria,Halothermothrix_orenii_H_168,2.578146,2342,0.3888726186925748,0.3291109213397855,0.3359782711832242,0.3935382863649302,0.3468404323633012,0.3416951323654996,0.3162894961571306,0.3479575861087389,26,0.5950772200772201,4,0.5669327251995439,-2.6988044406490204,-3.006959863364647,-4.101110162254476,60.0,60.06
575,CP003949,Bacteria,Rhodococcus_opacus_PD630,8.376953,7989,0.6784117532149988,0.6250191235170581,0.6466495598114074,0.679997496557767,0.8573590664343503,0.7777569157591688,0.7501877581674803,0.858774565026912,38,0.6091127098321343,4,0.5905730129390019,-7.3074227062210655,-8.975265990737281,-9.703517336337462,na,21.27
576,CP003119,Bacteria,Gordonia_polyisoprenivorans_VH2,5.669805,4945,0.6733590074862308,0.6329457364341086,0.6538872036849792,0.6751713290641501,0.8390795515455498,0.7862824401752612,0.7549376474553421,0.8462588473205258,33,0.6167247386759582,3,0.5849598163030999,-7.2512032355915075,-9.326572295247711,-9.705318503538942,na,28.67
577,CP003549,Bacteria,Rivularia_sp._PCC_7116,8.698463,6607,0.3876233095335872,0.3524502631888737,0.3601104888754351,0.3892210282024115,0.2925601852749426,0.3383028101508501,0.3062282427728167,0.2925432621966601,41,0.5673758865248227,2,0.5292825768667643,-2.471484788860301,-3.281459058574231,-3.683229907673677,na,40.68
578,CP001962,Bacteria,Thermus_scotoductus_SA-01,2.346803,2449,0.6511781272618404,0.5883240324849145,0.6060410144730275,0.6578535456648973,0.8250595834997867,0.768170681910984,0.7259085340955492,0.8315979311283517,34,0.6619455833022736,4,0.631794591641628,-7.2532462229481425,-8.614332380563516,-9.644099632503073,na,72.67
579,CP000109,Bacteria,Thiomicrospira_crunogena_XCL-2,2.427734,2196,0.4396520443562353,0.3712558186601902,0.3892051204209674,0.4428379882614855,0.4244781215123343,0.3862704918032787,0.3681693989071038,0.4241803278688524,24,0.5696269048870205,3,0.5144198524480215,-2.629690346083791,-3.71206739526412,-4.723816029143892,na,30.34
580,AP012337,Bacteria,Caldilinea_aerophila_DSM_14535_=_NBRC_104270,5.144873,4119,0.5999184201667834,0.5259636912950824,0.5408810121118934,0.6019664967225055,0.7059755340437041,0.6290159423808368,0.5836974993930566,0.711438860564862,35,0.6075134168157424,2,0.5903465346534653,-5.633139111434817,-6.566569555717437,-7.928332119446464,na,54.96
581,CP009056,Bacteria,Frischella_perrara,2.692351,2272,0.3536019667365449,0.3090277777777778,0.3079151995305164,0.3545823552425665,0.2423367852673171,0.2888424295774648,0.2322843309859155,0.2387764084507042,32,0.5716004813477737,5,0.5284680717206669,-2.203301056338028,-2.6592869718309875,-3.2432218309859184,na,30.62
582,CP002026,Bacteria,Starkeya_novella_DSM_506,4.765023,4426,0.6843407841541871,0.6212092684641262,0.6643696339810212,0.687063814831551,0.8916312032483138,0.8106642566651604,0.7962042476276547,0.8980832956770598,43,0.6235606731620903,1,0.5634758995247794,-6.627451423407146,-10.098576592860375,-10.341391775869832,na,28.23
583,CP000769,Bacteria,Anaeromyxobacter_sp._Fw109-5,5.27799,4466,0.7353902727286706,0.6845735681942579,0.7180673732397871,0.7372244613623924,0.9512528491077168,0.8883602030153754,0.8626660695626213,0.9580534408120616,35,0.6310319227913883,2,0.5858064516129032,-8.313278101209123,-11.653403493058644,-11.792342140617974,na,37.8
584,CP002304,Bacteria,Halanaerobium_hydrogeniformans,2.613117,2277,0.3375642087083478,0.2796686673498267,0.2920143463621724,0.3431781583955497,0.2262719333386748,0.2583443126921387,0.2318108622456448,0.2272727272727272,22,0.5861284820920978,4,0.5290759145696765,-1.949934123847169,-2.576460254721123,-3.2777338603425537,na,47.09
585,CP003283,Bacteria,Ornithobacterium_rhinotracheale_DSM_15997,2.399175,2264,0.3815720854260408,0.300034354142128,0.2989423831959167,0.3869135257165292,0.3530508195822597,0.3220700824499411,0.2715694935217903,0.3588412838633686,29,0.5557046979865772,3,0.5030788177339901,-1.916386925795053,-2.375309187279155,-3.717491166077736,na,35.73
586,CP000155,Bacteria,Hahella_chejuensis_KCTC_2396,7.215267,6779,0.5477673178231541,0.4656783203028962,0.4965743882250741,0.542570192260412,0.6384406312613463,0.5548999360771009,0.551138319319467,0.628620248807592,38,0.6061114842175958,10,0.5334079462786794,-4.302876530461716,-5.806962678861199,-6.6184983035846185,na,29.9
587,CP003796,Bacteria,Chlamydia_psittaci_WC,1.172265,1046,0.3967260252523096,0.3635277246653919,0.3573932441045251,0.3987146802634374,0.3172823162659606,0.3511790949649458,0.3155672402804333,0.3189929891650733,33,0.556390977443609,1,0.5026007802340702,-2.893881453154875,-3.28384321223709,-3.87189292543021,na,58.57
588,CP002353,Bacteria,Isosphaera_pallida_ATCC_43644,5.472964,3687,0.6299258155962923,0.5859400898050207,0.5968040864297984,0.627919416568725,0.7414199033936977,0.708819274929934,0.6347753367688274,0.7447337492089323,41,0.6093849080532657,4,0.6147868561278863,-5.919880661784658,-7.117846487659334,-8.115215622457294,na,45.71
589,AM494475,Bacteria,Orientia_tsutsugamushi_str._Boryong,2.127051,1334,0.3085151963418711,0.2870439780109945,0.2798600699650175,0.3118440779610195,0.2026283567783792,0.2838580709645177,0.2237006496751624,0.2047726136931534,32,0.5316205533596838,2,0.46830171217029154,-2.3413793103448275,-2.1919790104947565,-2.931484257871061,na,39.79
590,CP007444,Bacteria,Dyella_jiangningensis,5.396991,4596,0.646291217155453,0.5842701382844986,0.6155896431679722,0.6479668310608259,0.8149807930186799,0.7510879025239339,0.7185052219321149,0.8160356832027851,39,0.59896002599935,2,0.6194690265486725,-5.918037423846819,-8.692798085291543,-9.27861183637948,na,31.55
591,CP001713,Bacteria,Chlamydophila_pneumoniae_LPCoLN,1.24102,1097,0.4126443211534702,0.3664286437759546,0.3685050136736554,0.4069178567811202,0.3492866929523264,0.3556669705256761,0.3351564873898511,0.3374354299604983,33,0.5506730007917656,1,0.491025641025641,-2.7460346399270734,-3.3750227894257034,-4.0125797629899695,na,59.61
592,CP002345,Bacteria,Paludibacter_propionicigenes_WB4,3.685504,3019,0.3993197724057559,0.3134684038128887,0.3324500386441426,0.4001048912443414,0.3709443416157197,0.3445677376614773,0.3253284752125427,0.3721430937396489,38,0.5464959568733153,3,0.5042952593063952,-1.864922159655514,-2.8162305399138776,-3.901987413050673,30.0,32.98
593,HG934468,Bacteria,Mucinivorans_hirudinis,3.149227,3015,0.4598313064241754,0.3848995761931085,0.3766445550027639,0.4585129906025428,0.5014416004074953,0.4445273631840796,0.402294085129906,0.503510226644555,32,0.5492957746478874,2,0.5663716814159292,-3.275223880597017,-3.238142620232166,-4.812902155887237,na,41.89
594,CP009159,Bacteria,Actinobacillus_suis_ATCC_33415,2.501598,2245,0.4101813739567237,0.3438010393466963,0.3523385300668151,0.4121628309824301,0.3455714031752978,0.3324424647364514,0.3097253155159614,0.3439866369710467,30,0.5784355179704017,6,0.522240990990991,-2.434342984409801,-3.47919821826281,-4.315456570155902,na,36.45
595,CP000544,Bacteria,Halorhodospira_halophila_SL1,2.678452,2407,0.6826893743613054,0.6120805059317731,0.6518487744079767,0.682996353229008,0.861699826857494,0.7762082814014679,0.7704957762082814,0.8681276831463787,36,0.6302816901408451,2,0.5793237971391417,-6.878853344412128,-9.547528043207311,-10.03398421271292,na,48.7
596,CP003153,Bacteria,Dechlorosoma_suillum_PS,3.80698,3435,0.6601091251000275,0.5806889859291606,0.6222303089115316,0.6625181950509461,0.8556340216155568,0.756768558951965,0.7494420184376517,0.8622270742358079,33,0.5990888382687927,2,0.5877192982456141,-4.890771470160116,-8.58171761280932,-9.36302765647746,na,44.38
597,CP000285,Bacteria,Chromohalobacter_salexigens_DSM_3043,3.696649,3298,0.6448423796456537,0.5660164409406374,0.6125176874873661,0.6488107270399569,0.8105382822507463,0.7083333333333334,0.7035829795835861,0.8152668283808369,33,0.6030769230769231,5,0.5816140776699029,-5.743480897513642,-8.29666464523951,-9.145239539114614,na,34.98
598,CP003915,Bacteria,Advenella_mimigardefordensis_DPN7,4.740516,4058,0.5529401253085898,0.4639190077213734,0.5096927879086578,0.5596489786977712,0.6112366481726953,0.5297355018892722,0.5372515196320027,0.6171964843108263,32,0.5809259992085477,2,0.5386488131466829,-3.716140956136029,-6.105717102020705,-7.156826022671256,na,31.48
599,CP001928,Bacteria,Waddlia_chondrophila_WSU_86-1044,2.116312,1934,0.4430704114920823,0.3782029185338389,0.3883287372170516,0.4435108583247156,0.4460179229982697,0.4178300586004826,0.379825922095829,0.4442433643571182,32,0.5658217497955846,2,0.5197923426346528,-2.868407445708377,-3.628748707342293,-4.5501551189245175,na,53.86
600,CP006644,Bacteria,Sphingomonas_sanxanigenens_DSM_19645_=_NX02,6.205897,5854,0.6730996232729595,0.6244021182097711,0.6444216679952929,0.6730061116805224,0.8471477679557236,0.8044072429108302,0.741700831340394,0.8458888509281403,46,0.6179310344827587,3,0.5537478210342824,-7.619115134950467,-9.651879057055025,-10.09506320464637,na,28.77
601,CP000513,Bacteria,Dichelobacter_nodosus_VCS1703A,1.38935,1279,0.4502601326844828,0.3827208756841282,0.3959907914169056,0.4550430023455825,0.4266992693225981,0.4014203805056033,0.3603075319259838,0.4297628355486056,28,0.57847533632287,3,0.5195822454308094,-3.2667709147771697,-4.075762314308049,-5.191555903049256,na,37.29
602,AM180252,Bacteria,Lawsonia_intracellularis_PHE/MN1-00,1.457619,1170,0.3474230488585766,0.3178300094966761,0.3076923076923077,0.3449667616334283,0.1853007311661429,0.2631054131054131,0.2116809116809117,0.178988603988604,na,na,na,na,-2.5613675213675213,-2.5805982905982887,-3.2506837606837578,na,58.9
603,AP008971,Bacteria,Finegoldia_magna_ATCC_29328,1.797577,1631,0.3256298227256317,0.2654131752844199,0.2733496832209278,0.3283432113904216,0.2625190461329466,0.271510320866544,0.2454526875127733,0.264050684651543,14,0.5450530035335689,4,0.499844768705371,-1.778847332924586,-2.02378908645003,-2.883690987124465,na,41.88
604,CP003597,Bacteria,Chroococcidiopsis_thermalis_PCC_7203,6.315792,5405,0.4531625462195394,0.4096001644567787,0.4199917771610648,0.4531503751670264,0.4022788790063295,0.4164508171446192,0.3920906567992599,0.396423065063213,44,0.5708732057416268,3,0.5636777128005198,-3.144810360777064,-4.075023126734508,-4.539666975023125,na,38.29
605,CP009460,Bacteria,Cedecea_neteri,5.052868,4095,0.5840449179355591,0.4736874236874236,0.5286256952923619,0.5882037715371049,0.7080839049782738,0.5633903133903134,0.5904761904761905,0.7099715099715099,43,0.5871559633027523,7,0.5674279499728113,-4.327619047619061,-6.671037851037854,-7.924639804639815,na,31.3
606,CP002105,Bacteria,Acetohalobium_arabaticum_DSM_5501,2.469596,2252,0.3733739647940343,0.3261791987369252,0.3235889086244326,0.3765788434971383,0.290229089735776,0.3148312611012433,0.2752368265245707,0.2821936056838366,22,0.5851979345955249,5,0.5464124435524336,-2.5685168738898736,-2.76207815275311,-3.679662522202485,na,48.24
607,CP001683,Bacteria,Saccharomonospora_viridis_DSM_43017,4.308349,3825,0.6776024472095744,0.6347131445170661,0.6465795206971677,0.6809658678286129,0.8521482898582359,0.7910239651416122,0.7466013071895424,0.8598257080610022,39,0.6288384512683578,3,0.6011204481792717,-7.975764705882364,-9.08426143790852,-9.90839215686274,na,41.16
608,AP010946,Bacteria,Azospirillum_sp._B510,3.311395,2893,0.6851454876354562,0.6236317548104621,0.6556534931059645,0.6856300649076315,0.8786331706355283,0.8026846410876829,0.7742251411452933,0.8878038944578869,37,0.6109191430545957,2,0.5770925110132159,-6.781437953681281,-9.808987210508125,-10.164154856550295,na,35.16
609,CP009122,Bacteria,Sphingopyxis_fribergensis,4.993584,4630,0.6433415366150452,0.5834473242140629,0.6078953683705304,0.6436825053995681,0.7903805377973024,0.7343052555795536,0.6905867530597553,0.7937185025197984,44,0.6108859293572669,1,0.5964912280701754,-6.0512095032397175,-8.505680345572378,-9.11544276457885,na,22.49
610,AE000657,Bacteria,Aquifex_aeolicus_VF5,1.551335,1519,0.4366234954706877,0.3991844049447736,0.3910833150464486,0.4384463462804476,0.4808010517017579,0.4874917709019091,0.4271999122229536,0.4823897300855826,34,0.6888720666161998,2,0.6526069127123608,-3.5795918367346884,-3.573535220539819,-4.1274522712310695,85.0,85.5
611,CP002017,Bacteria,Kyrpidia_tusciae_DSM_2912,3.384766,3139,0.5957260537441257,0.5412905737849988,0.563705709532406,0.5988460585466001,0.7037377053298887,0.662419029414888,0.6127482213019008,0.7075501752150366,20,0.6093552465233881,5,0.6344896933132227,-6.249920356801518,-7.267792290538409,-8.031188276521181,na,61.52
612,CP003313,Bacteria,Pasteurella_multocida_subsp._multocida_str._HN06,2.402218,2258,0.409132110647886,0.3470130892628678,0.3552184824328314,0.4056072236984548,0.3456145166732433,0.3437038677295542,0.3155078240330676,0.3389430174195453,31,0.5769557823129252,6,0.5261915998112318,-2.489459698848537,-3.2286979627989347,-3.962621789193993,na,39.58
613,CP001154,Bacteria,Laribacter_hongkongensis_HLHK9,3.169329,3238,0.6324337082429828,0.5508887516299499,0.595669480474916,0.6282856358520349,0.7752104825255316,0.68591723285979,0.6631665637224624,0.7650041177681697,40,0.5959403742467492,6,0.5512157268494569,-5.405620753551569,-8.255281037677573,-8.9247374922792,na,35.41
614,CP003493,Bacteria,Propionibacterium_acidipropionici_ATCC_4875,3.65617,3336,0.691412678702437,0.6339844790833999,0.6583566480149214,0.6943695043964828,0.9001221298554518,0.8071292965627498,0.7825989208633094,0.9028277378097522,41,0.6221039448966813,4,0.5856914041644421,-7.347511990407672,-9.382284172661867,-10.14427458033574,na,31.92
615,CP002902,Bacteria,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1,3.124048,3206,0.6211420306356066,0.5670704235114715,0.5845809939696403,0.618874332848132,0.7667520593098623,0.7194063214805573,0.6516167602412144,0.7600852568101476,24,0.6241324079017618,7,0.6036392405063291,-7.055084217092957,-7.8227698066125875,-8.456893325015622,na,60.67
616,CP002514,Bacteria,Chloracidobacterium_thermophilum_B,2.683362,2228,0.6185645703928924,0.5549571115100738,0.5904024536205865,0.6203745262317973,0.7252963125412365,0.659934171154997,0.6420930580490725,0.7306627767803711,35,0.5923473142016188,1,0.5897435897435898,-5.878321364452424,-7.678321364452423,-8.304129263913824,51.0,53.95
617,AP011615,Bacteria,Arthrospira_platensis_NIES-39,6.788435,6623,0.4457139633658812,0.4105641954803966,0.4114952941768584,0.4468812387806801,0.4097874304022846,0.4256882580904927,0.3928481554179878,0.4149302934219135,37,0.5850267379679145,4,0.555972482801751,-3.3025668126226715,-4.162207458855504,-4.518783028838886,na,45.21
618,CP002390,Bacteria,Filifactor_alocis_ATCC_35896,1.931012,1641,0.3644364778988616,0.3070620895118153,0.3203839122486289,0.3678651228925452,0.3164608748104298,0.3140869388584196,0.3020008125126955,0.3116494007718871,9,0.5573333333333333,4,0.4963887065003283,-2.0801340645947635,-2.5995734308348584,-3.3332723948811727,na,50.43
619,CP002056,Bacteria,Methylotenera_versatilis_301,3.059871,2762,0.4352875323633446,0.3638365918416606,0.3854292380722504,0.4368010298495454,0.384270867519965,0.3748793145063963,0.3437122857832488,0.3791033067825247,32,0.5924170616113744,2,0.5486725663716814,-2.4289283128168,-3.936748732802318,-4.864192614047801,19.5,19.4
620,FO203431,Bacteria,Modestobacter_marinus,5.575517,5492,0.7422233911049718,0.7119193574492191,0.7230112486849559,0.7431820021040706,0.9558860910714904,0.9121904588492352,0.8455328963340617,0.9582422918184024,40,0.6378360868156786,3,0.592911877394636,-9.30546249089582,-11.362290604515666,-12.03443190094686,na,33.18
621,CP002955,Bacteria,Cyclobacterium_marinum_DSM_745,6.221273,4997,0.3912303608028852,0.3160840949013853,0.3274909390078491,0.3921463989504814,0.3568872181545175,0.3567974117804016,0.3090687745980922,0.359615769461677,30,0.5501075268817204,3,0.6286549707602339,-2.0502701620972608,-2.7795677406443944,-3.859655793476072,na,41.97
622,CP002810,Bacteria,Isoptericola_variabilis_225,3.30774,2880,0.7405079562493775,0.7057966820987654,0.7208043981481481,0.7423225308641975,0.9662128602925144,0.9088252314814816,0.8666377314814815,0.9732349537037036,34,0.628976619394404,3,0.590372967803634,-8.666840277777766,-11.60343750000001,-11.929965277777784,na,34.74
623,AM711867,Bacteria,Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382,3.297891,2994,0.7284055998720121,0.6963835077562532,0.7189842648259482,0.7291620277592221,0.9545369858464106,0.8933422400356268,0.8666221331551993,0.9633155199287464,37,0.6127467959819882,2,0.5474898236092266,-7.419939879759498,-11.19589178356714,-11.0366733466934,na,31.34
624,CP002543,Bacteria,Desulfurobacterium_thermolithotrophum_DSM_11699,1.541968,1499,0.3473767852200968,0.3291824179082351,0.3254577125491068,0.3485101178563486,0.2411168789782209,0.3131532132532799,0.284745385812764,0.2324883255503669,27,0.6619003690036901,2,0.6149289099526066,-2.867311541027355,-2.942094729819878,-3.246030687124751,na,74.48
625,CP000509,Bacteria,Nocardioides_sp._JS614,4.985871,4645,0.7187131569017966,0.6798588685563928,0.6930271498624566,0.7193218514531755,0.937453892905622,0.8789199856476498,0.8303552206673843,0.9450304987441692,38,0.6309603760913365,2,0.6239316239316239,-8.513153928955902,-10.543164693218497,-11.13584499461786,na,29.44
626,FO203503,Bacteria,Desulfobacula_toluolica_Tol2,5.197905,4353,0.4225319539615735,0.3393381320672843,0.3640528881741838,0.4253197028868979,0.4179703776658207,0.3769622482579064,0.3498353625851902,0.4149437169767976,37,0.5911279229711142,4,0.5216244725738397,-2.451366873420625,-3.398828394210887,-4.377716517344353,na,40.19
627,CP003260,Bacteria,Fervidobacterium_pennivorans_DSM_9078,2.166381,1934,0.3902340473099224,0.3608956681604044,0.3573336780420544,0.3925226933241411,0.3595685374453134,0.4050327473285074,0.3511720096518442,0.3556963116166839,29,0.6264591439688716,4,0.6059902484327838,-3.0206308169596805,-2.9127197518097243,-3.59736297828335,na,73.21
628,CP003630,Bacteria,Microcoleus_sp._PCC_7113,7.470429,6025,0.4719027065893673,0.4252604887044721,0.4370493314891655,0.4731489165514062,0.4520472793639505,0.4460995850622407,0.4198478561549101,0.4490041493775933,46,0.5794151376146789,3,0.5541230844076867,-3.333726141078833,-4.361327800829877,-4.969643153526963,na,47.01
629,CP001820,Bacteria,Veillonella_parvula_DSM_2008,2.132142,1841,0.396723434726437,0.3436839881706802,0.3476673305570644,0.3967348663166153,0.3047373938025325,0.327856237552055,0.2854879594423321,0.2955368459170741,19,0.594541910331384,4,0.5337197049525817,-2.926887561108092,-3.483487235198264,-4.192558392178158,na,42.4
630,AP014821,Bacteria,Geminocystis_sp._NIES-3709,4.150181,3685,0.3457784691901308,0.3142243328810493,0.300565355042967,0.3416478214985677,0.2356129886203458,0.2760289461781999,0.2303708729081863,0.2274084124830393,38,0.5653231410701877,3,0.5182905381639114,-2.0333242876526523,-2.4395115332428743,-2.914518317503388,na,46.8
631,CP001965,Bacteria,Sideroxydans_lithotrophicus_ES-1,3.003656,2977,0.5818984311445142,0.4899134102190871,0.5225898555592878,0.584173104915463,0.7211822219409937,0.631116336356511,0.6043276228865748,0.7241350352704065,32,0.591974572904251,2,0.5439024390243903,-3.9776956667786303,-6.246221027880404,-7.434161907961047,30.0,31.13
632,CP003364,Bacteria,Singulisphaera_acidiphila_DSM_18658,9.629675,7131,0.6329308116176774,0.5678804593402826,0.5867534551800433,0.6333769613113324,0.7791499213948835,0.6970036927967092,0.6520590847473473,0.7792852802318515,44,0.5989256938227395,8,0.6029473684210527,-6.079582106296456,-7.46647034076565,-8.597868461646325,na,27.51
633,CP003558,Bacteria,Synechococcus_sp._PCC_6312,3.697276,3513,0.4944851434532425,0.4567479520511117,0.4585665939209918,0.4909779548976816,0.4948196864353185,0.4871192712781099,0.4545972103615143,0.4875462567606035,39,0.5861951717103027,1,0.48717948717948717,-3.3256191289496213,-4.344548818673499,-4.905066894392271,na,37.98
634,CP003108,Bacteria,Desulfosporosinus_orientis_DSM_765,5.863081,5224,0.4370670594198321,0.3728411604560149,0.387102263059384,0.4361600306278713,0.418118065911033,0.3992630168453293,0.3788284839203675,0.4127105666156202,30,0.5929690808979247,8,0.5555555555555556,-3.1225306278713534,-3.7159456355283416,-4.572013782542111,na,46.59
635,CP002349,Bacteria,Marivirga_tractuosa_DSM_4126,4.511574,3746,0.3608322652541132,0.2999718217950999,0.3124814617073026,0.3602138577445571,0.2979754296964862,0.3287284214273002,0.2897090229578217,0.2956042000355935,29,0.5448861098704779,2,0.5219000616903147,-1.8019487453283527,-2.5483982915109475,-3.3576348104644933,na,30.91
636,CP000724,Bacteria,Alkaliphilus_metalliredigens_QYMF,4.929566,4606,0.3743129792711546,0.3143243112847976,0.3297751724803396,0.3773821585371737,0.3158149179401446,0.3294434795194673,0.3070994355188884,0.3160189607757996,18,0.5849189570119803,7,0.5506266162721305,-2.243030829353022,-2.7759878419453,-3.469973947025612,na,38.42
637,HF680312,Bacteria,Thalassolituus_oleivorans_MIL-1,3.920328,1431,0.4693666277100859,0.4288958770090845,0.4413192018013821,0.4727075083469213,0.4459841936566344,0.4677964127649662,0.4272653156300955,0.4446191474493361,28,0.5893829401088929,3,0.5335003130870382,-3.913277428371766,-4.818658280922432,-5.315443745632424,22.5,23.78
638,CP009440,Bacteria,Francisella_philomiragia,2.148038,2039,0.3288177191192363,0.272996022015149,0.2872323034167075,0.3312898479646886,0.2156430939026378,0.2459538989700833,0.2337338564655877,0.2119911721432074,25,0.5746079919069297,4,0.51504914004914,-1.911770475723395,-2.512015693967632,-3.22663070132418,na,36.87
639,CP001230,Bacteria,Persephonella_marina_EX-H1,1.930284,1981,0.3738392521276613,0.3342167255594817,0.3334455101239553,0.3742357956138875,0.3238529683770638,0.352725896012115,0.318105334006394,0.3216389029109877,26,0.6174940898345154,4,0.6333333333333333,-2.8303382130237247,-2.8488642099949524,-3.489096415951537,73.0,78.16
